X,Y
-6.641350923,11.21950387
-6.631729955,11.22223095
-6.622111981,11.22496857
-6.612497013,11.22771673
-6.602885062,11.23047543
-6.593276141,11.23324465
-6.58367026,11.23602441
-6.574067431,11.23881469
-6.564467666,11.24161549
-6.554870976,11.24442681
-6.545277372,11.24724865
-6.535686867,11.250081
-6.526099471,11.25292386
-6.516515197,11.25577722
-6.506934056,11.25864108
-6.497356058,11.26151545
-6.487781216,11.2644003
-6.478209542,11.26729565
-6.468641046,11.27020149
-6.459075741,11.27311781
-6.449513637,11.27604461
-6.439954747,11.27898188
-6.430399081,11.28192964
-6.420846651,11.28488786
-6.411297469,11.28785655
-6.401751546,11.2908357
-6.392208893,11.29382531
-6.382669523,11.29682537
-6.373133446,11.29983589
-6.363600674,11.30285686
-6.354071218,11.30588827
-6.34454509,11.30893013
-6.335022302,11.31198242
-6.325502864,11.31504515
-6.315986788,11.3181183
-6.306474086,11.32120189
-6.296964769,11.32429589
-6.287458848,11.32740032
-6.277956335,11.33051516
-6.268457241,11.33364041
-6.258961578,11.33677608
-6.249469357,11.33992214
-6.239980589,11.34307861
-6.230495286,11.34624547
-6.22101346,11.34942273
-6.211535121,11.35261037
-6.202060281,11.3558084
-6.192588951,11.35901681
-6.183121143,11.3622356
-6.173656869,11.36546477
-6.164196138,11.3687043
-6.154738964,11.3719542
-6.145285357,11.37521446
-6.135835328,11.37848508
-6.12638889,11.38176605
-6.116946052,11.38505737
-6.107506827,11.38835904
-6.098071226,11.39167106
-6.088639261,11.39499341
-6.079210942,11.39832609
-6.069786281,11.40166911
-6.060365289,11.40502245
-6.050947978,11.40838611
-6.041534358,11.4117601
-6.032124442,11.41514439
-6.02271824,11.418539
-6.013315764,11.42194391
-6.003917025,11.42535913
-5.994522034,11.42878464
-5.985130803,11.43222045
-5.975743343,11.43566655
-5.966359665,11.43912293
-5.956979781,11.44258959
-5.947603701,11.44606653
-5.938231437,11.44955375
-5.928863001,11.45305123
-5.919498402,11.45655898
-5.910137654,11.46007699
-5.900780767,11.46360525
-5.891427752,11.46714377
-5.88207862,11.47069253
-5.872733383,11.47425154
-5.863392052,11.47782078
-5.854054638,11.48140027
-5.844721152,11.48498998
-5.835391606,11.48858992
-5.82606601,11.49220008
-5.816744377,11.49582046
-5.807426716,11.49945105
-5.79811304,11.50309185
-5.78880336,11.50674285
-5.779497686,11.51040406
-5.77019603,11.51407546
-5.760898403,11.51775705
-5.751604816,11.52144883
-5.742315281,11.52515079
-5.733029808,11.52886293
-5.723748409,11.53258525
-5.714471094,11.53631773
-5.705197876,11.54006038
-5.695928765,11.54381318
-5.686663772,11.54757615
-5.677402908,11.55134926
-5.668146185,11.55513252
-5.658893613,11.55892593
-5.649645204,11.56272947
-5.640400969,11.56654314
-5.631160919,11.57036694
-5.621925065,11.57420087
-5.612693417,11.57804491
-5.603465989,11.58189907
-5.594242789,11.58576334
-5.58502383,11.58963772
-5.575809122,11.59352219
-5.566598677,11.59741676
-5.557392505,11.60132143
-5.548190618,11.60523618
-5.538993026,11.60916101
-5.529799741,11.61309592
-5.520610774,11.6170409
-5.511426136,11.62099595
-5.502245838,11.62496106
-5.49306989,11.62893623
-5.483898304,11.63292145
-5.474731091,11.63691672
-5.465568262,11.64092204
-5.456409828,11.64493739
-5.4472558,11.64896278
-5.438106189,11.6529982
-5.428961005,11.65704364
-5.419820261,11.66109911
-5.410683966,11.66516458
-5.401552132,11.66924007
-5.39242477,11.67332556
-5.38330189,11.67742106
-5.374183504,11.68152655
-5.365069623,11.68564202
-5.355960258,11.68976749
-5.346855419,11.69390293
-5.337755117,11.69804835
-5.328659364,11.70220374
-5.31956817,11.7063691
-5.310481546,11.71054441
-5.301399504,11.71472968
-5.292322053,11.7189249
-5.283249206,11.72313007
-5.274180972,11.72734518
-5.265117363,11.73157022
-5.25605839,11.73580519
-5.247004063,11.74005009
-5.237954394,11.74430491
-5.228909393,11.74856964
-5.219869071,11.75284428
-5.210833439,11.75712883
-5.201802507,11.76142328
-5.192776288,11.76572762
-5.183754791,11.77004185
-5.174738027,11.77436596
-5.165726007,11.77869995
-5.156718743,11.78304382
-5.147716244,11.78739755
-5.138718522,11.79176115
-5.129725587,11.79613461
-5.120737451,11.80051792
-5.111754123,11.80491107
-5.102775615,11.80931407
-5.093801938,11.8137269
-5.084833103,11.81814957
-5.075869119,11.82258206
-5.066909998,11.82702438
-5.057955751,11.83147651
-5.049006389,11.83593844
-5.040061921,11.84041019
-5.03112236,11.84489173
-5.022187715,11.84938307
-5.013257998,11.8538842
-5.004333218,11.8583951
-4.995413388,11.86291579
-4.986498517,11.86744625
-4.977588616,11.87198648
-4.968683696,11.87653647
-4.959783768,11.88109621
-4.950888842,11.88566571
-4.941998929,11.89024495
-4.93311404,11.89483393
-4.924234185,11.89943264
-4.915359375,11.90404108
-4.906489621,11.90865925
-4.897624934,11.91328713
-4.888765323,11.91792472
-4.879910799,11.92257203
-4.871061374,11.92722903
-4.862217058,11.93189572
-4.853377862,11.93657211
-4.844543795,11.94125818
-4.83571487,11.94595393
-4.826891095,11.95065935
-4.818072483,11.95537444
-4.809259043,11.96009919
-4.800450786,11.9648336
-4.791647723,11.96957765
-4.782849864,11.97433136
-4.774057219,11.97909469
-4.765269801,11.98386767
-4.756487618,11.98865027
-4.747710682,11.99344249
-4.738939002,11.99824432
-4.73017259,12.00305577
-4.721411457,12.00787682
-4.712655612,12.01270747
-4.703905066,12.01754771
-4.695159829,12.02239754
-4.686419913,12.02725695
-4.677685327,12.03212593
-4.668956083,12.03700448
-4.66023219,12.0418926
-4.651513659,12.04679027
-4.642800501,12.0516975
-4.634092726,12.05661427
-4.625390344,12.06154058
-4.616693366,12.06647643
-4.608001803,12.0714218
-4.599315664,12.07637669
-4.590634961,12.08134111
-4.581959703,12.08631503
-4.573289901,12.09129845
-4.564625566,12.09629138
-4.555966708,12.10129379
-4.547313337,12.10630569
-4.538665463,12.11132708
-4.530023098,12.11635793
-4.521386251,12.12139826
-4.512754933,12.12644804
-4.504129154,12.13150728
-4.495508925,12.13657598
-4.486894256,12.14165411
-4.478285157,12.14674168
-4.469681638,12.15183869
-4.461083711,12.15694512
-4.452491385,12.16206097
-4.44390467,12.16718623
-4.435323577,12.1723209
-4.426748116,12.17746497
-4.418178298,12.18261844
-4.409614133,12.18778129
-4.40105563,12.19295353
-4.392502801,12.19813514
-4.383955656,12.20332612
-4.375414205,12.20852647
-4.366878457,12.21373617
-4.358348424,12.21895523
-4.349824116,12.22418363
-4.341305543,12.22942136
-4.332792714,12.23466843
-4.324285641,12.23992483
-4.315784334,12.24519055
-4.307288802,12.25046557
-4.298799056,12.25574991
-4.290315106,12.26104355
-4.281836963,12.26634648
-4.273364636,12.2716587
-4.264898136,12.2769802
-4.256437473,12.28231097
-4.247982657,12.28765102
-4.239533698,12.29300032
-4.231090606,12.29835889
-4.222653392,12.3037267
-4.214222065,12.30910375
-4.205796636,12.31449005
-4.197377115,12.31988557
-4.188963512,12.32529031
-4.180555837,12.33070427
-4.1721541,12.33612745
-4.163758312,12.34155983
-4.155368481,12.3470014
-4.14698462,12.35245217
-4.138606736,12.35791212
-4.130234841,12.36338125
-4.121868945,12.36885954
-4.113509057,12.37434701
-4.105155188,12.37984363
-4.096807348,12.38534941
-4.088465546,12.39086433
-4.080129794,12.39638838
-4.0718001,12.40192157
-4.063476474,12.40746389
-4.055158928,12.41301532
-4.04684747,12.41857587
-4.038542111,12.42414552
-4.030242861,12.42972427
-4.021949729,12.43531211
-4.013662727,12.44090903
-4.005381862,12.44651503
-3.997107146,12.45213011
-3.988838589,12.45775425
-3.9805762,12.46338745
-3.972319989,12.4690297
-3.964069967,12.47468099
-3.955826143,12.48034132
-3.947588527,12.48601068
-3.939357128,12.49168907
-3.931131958,12.49737647
-3.922913025,12.50307289
-3.91470034,12.50877831
-3.906493913,12.51449272
-3.898293752,12.52021613
-3.890099869,12.52594851
-3.881912273,12.53168988
-3.873730973,12.53744021
-3.865555981,12.54319951
-3.857387304,12.54896776
-3.849224954,12.55474496
-3.84106894,12.5605311
-3.832919272,12.56632617
-3.82477596,12.57213018
-3.816639013,12.5779431
-3.808508441,12.58376494
-3.800384255,12.58959568
-3.792266462,12.59543533
-3.784155075,12.60128386
-3.776050102,12.60714128
-3.767951552,12.61300759
-3.759859437,12.61888276
-3.751773764,12.6247668
-3.743694545,12.63065969
-3.735621789,12.63656144
-3.727555505,12.64247202
-3.719495703,12.64839145
-3.711442393,12.6543197
-3.703395585,12.66025678
-3.695355288,12.66620267
-3.687321512,12.67215737
-3.679294266,12.67812087
-3.671273561,12.68409316
-3.663259405,12.69007424
-3.655251809,12.69606409
-3.647250782,12.70206272
-3.639256333,12.70807012
-3.631268473,12.71408627
-3.623287211,12.72011117
-3.615312556,12.72614481
-3.607344517,12.73218719
-3.599383106,12.7382383
-3.591428331,12.74429813
-3.583480201,12.75036668
-3.575538727,12.75644393
-3.567603917,12.76252988
-3.559675782,12.76862452
-3.55175433,12.77472785
-3.543839572,12.78083985
-3.535931516,12.78696052
-3.528030173,12.79308986
-3.520135552,12.79922785
-3.512247662,12.80537449
-3.504366513,12.81152977
-3.496492114,12.81769369
-3.488624475,12.82386623
-3.480763605,12.83004738
-3.472909513,12.83623715
-3.46506221,12.84243552
-3.457221704,12.84864249
-3.449388005,12.85485805
-3.441561122,12.86108219
-3.433741065,12.8673149
-3.425927843,12.87355618
-3.418121465,12.87980601
-3.410321941,12.8860644
-3.402529281,12.89233133
-3.394743493,12.8986068
-3.386964586,12.9048908
-3.379192571,12.91118332
-3.371427457,12.91748435
-3.363669253,12.92379388
-3.355917967,12.93011192
-3.348173611,12.93643844
-3.340436192,12.94277345
-3.33270572,12.94911694
-3.324982204,12.95546889
-3.317265655,12.9618293
-3.30955608,12.96819817
-3.301853489,12.97457548
-3.294157892,12.98096123
-3.286469298,12.9873554
-3.278787715,12.993758
-3.271113154,13.00016902
-3.263445623,13.00658844
-3.255785132,13.01301626
-3.248131689,13.01945247
-3.240485305,13.02589706
-3.232845987,13.03235003
-3.225213746,13.03881137
-3.217588591,13.04528107
-3.20997053,13.05175912
-3.202359573,13.05824551
-3.194755728,13.06474024
-3.187159006,13.07124331
-3.179569415,13.07775469
-3.171986965,13.08427438
-3.164411664,13.09080238
-3.156843521,13.09733868
-3.149282546,13.10388327
-3.141728748,13.11043614
-3.134182135,13.11699729
-3.126642717,13.1235667
-3.119110503,13.13014437
-3.111585502,13.13673029
-3.104067724,13.14332446
-3.096557176,13.14992685
-3.089053868,13.15653748
-3.081557809,13.16315632
-3.074069008,13.16978338
-3.066587474,13.17641863
-3.059113216,13.18306209
-3.051646243,13.18971373
-3.044186564,13.19637354
-3.036734188,13.20304153
-3.029289124,13.20971769
-3.02185138,13.21640199
-3.014420967,13.22309445
-3.006997892,13.22979504
-2.999582164,13.23650376
-2.992173793,13.24322061
-2.984772788,13.24994557
-2.977379157,13.25667864
-2.969992908,13.26341981
-2.962614052,13.27016906
-2.955242597,13.2769264
-2.947878551,13.28369182
-2.940521924,13.2904653
-2.933172725,13.29724683
-2.925830962,13.30403642
-2.918496643,13.31083405
-2.911169779,13.31763971
-2.903850377,13.3244534
-2.896538447,13.33127511
-2.889233997,13.33810482
-2.881937036,13.34494254
-2.874647572,13.35178825
-2.867365615,13.35864194
-2.860091174,13.36550361
-2.852824256,13.37237324
-2.845564872,13.37925084
-2.838313028,13.38613638
-2.831068735,13.39302987
-2.823832001,13.3999313
-2.816602834,13.40684065
-2.809381243,13.41375792
-2.802167238,13.4206831
-2.794960826,13.42761618
-2.787762016,13.43455716
-2.780570817,13.44150602
-2.773387237,13.44846275
-2.766211286,13.45542736
-2.759042971,13.46239982
-2.751882302,13.46938014
-2.744729287,13.47636829
-2.737583934,13.48336429
-2.730446253,13.49036811
-2.723316251,13.49737975
-2.716193937,13.50439919
-2.70907932,13.51142644
-2.701972409,13.51846148
-2.694873211,13.52550431
-2.687781736,13.53255491
-2.680697992,13.53961328
-2.673621987,13.5466794
-2.666553731,13.55375328
-2.65949323,13.5608349
-2.652440495,13.56792425
-2.645395533,13.57502133
-2.638358353,13.58212612
-2.631328963,13.58923862
-2.624307372,13.59635882
-2.617293588,13.60348671
-2.610287619,13.61062228
-2.603289475,13.61776553
-2.596299163,13.62491644
-2.589316692,13.63207501
-2.58234207,13.63924122
-2.575375305,13.64641508
-2.568416407,13.65359656
-2.561465383,13.66078567
-2.554522241,13.66798239
-2.547586991,13.67518671
-2.54065964,13.68239863
-2.533740196,13.68961814
-2.526828669,13.69684523
-2.519925065,13.70407988
-2.513029394,13.7113221
-2.506141664,13.71857187
-2.499261883,13.72582919
-2.49239006,13.73309403
-2.485526202,13.74036641
-2.478670318,13.7476463
-2.471822416,13.7549337
-2.464982504,13.76222861
-2.458150591,13.769531
-2.451326684,13.77684088
-2.444510793,13.78415823
-2.437702924,13.79148304
-2.430903087,13.79881531
-2.424111289,13.80615503
-2.417327539,13.81350219
-2.410551845,13.82085678
-2.403784214,13.82821879
-2.397024656,13.83558821
-2.390273177,13.84296503
-2.383529787,13.85034925
-2.376794493,13.85774085
-2.370067304,13.86513983
-2.363348227,13.87254618
-2.356637271,13.87995989
-2.349934443,13.88738095
-2.343239752,13.89480934
-2.336553206,13.90224507
-2.329874813,13.90968813
-2.32320458,13.9171385
-2.316542516,13.92459617
-2.309888629,13.93206114
-2.303242927,13.9395334
-2.296605417,13.94701293
-2.289976109,13.95449974
-2.283355009,13.9619938
-2.276742125,13.96949512
-2.270137466,13.97700368
-2.26354104,13.98451948
-2.256952854,13.99204249
-2.250372917,13.99957273
-2.243801235,14.00711017
-2.237237818,14.0146548
-2.230682673,14.02220663
-2.224135808,14.02976563
-2.217597231,14.03733181
-2.211066949,14.04490514
-2.20454497,14.05248563
-2.198031303,14.06007326
-2.191525956,14.06766802
-2.185028935,14.07526991
-2.178540248,14.08287892
-2.172059905,14.09049503
-2.165587911,14.09811823
-2.159124276,14.10574853
-2.152669007,14.1133859
-2.146222111,14.12103035
-2.139783596,14.12868185
-2.133353471,14.13634041
-2.126931742,14.14400601
-2.120518418,14.15167864
-2.114113506,14.15935829
-2.107717014,14.16704496
-2.10132895,14.17473863
-2.09494932,14.1824393
-2.088578134,14.19014696
-2.082215399,14.1978616
-2.075861121,14.2055832
-2.069515309,14.21331176
-2.063177971,14.22104727
-2.056849114,14.22878972
-2.050528746,14.23653911
-2.044216874,14.24429541
-2.037913505,14.25205863
-2.031618649,14.25982875
-2.025332311,14.26760576
-2.019054499,14.27538966
-2.012785222,14.28318043
-2.006524486,14.29097807
-2.0002723,14.29878257
-1.99402867,14.30659391
-1.987793604,14.31441209
-1.98156711,14.3222371
-1.975349195,14.33006893
-1.969139866,14.33790756
-1.962939132,14.345753
-1.956746998,14.35360523
-1.950563474,14.36146424
-1.944388566,14.36933002
-1.938222282,14.37720256
-1.932064629,14.38508186
-1.925915615,14.3929679
-1.919775246,14.40086067
-1.913643531,14.40876017
-1.907520476,14.41666638
-1.90140609,14.4245793
-1.895300379,14.43249891
-1.88920335,14.44042521
-1.883115012,14.44835819
-1.877035371,14.45629783
-1.870964434,14.46424413
-1.86490221,14.47219708
-1.858848704,14.48015667
-1.852803925,14.48812289
-1.84676788,14.49609573
-1.840740576,14.50407518
-1.83472202,14.51206123
-1.828712219,14.52005387
-1.822711181,14.52805309
-1.816718913,14.53605888
-1.810735422,14.54407123
-1.804760716,14.55209014
-1.7987948,14.56011559
-1.792837684,14.56814757
-1.786889373,14.57618608
-1.780949875,14.5842311
-1.775019197,14.59228263
-1.769097346,14.60034065
-1.763184329,14.60840515
-1.757280154,14.61647613
-1.751384827,14.62455357
-1.745498356,14.63263747
-1.739620747,14.64072782
-1.733752008,14.6488246
-1.727892146,14.65692781
-1.722041168,14.66503744
-1.71619908,14.67315347
-1.71036589,14.6812759
-1.704541605,14.68940472
-1.698726231,14.69753992
-1.692919777,14.70568148
-1.687122248,14.71382941
-1.681333652,14.72198368
-1.675553995,14.73014429
-1.669783285,14.73831123
-1.664021529,14.74648449
-1.658268733,14.75466405
-1.652524905,14.76284992
-1.64679005,14.77104208
-1.641064177,14.77924051
-1.635347292,14.78744522
-1.629639402,14.79565619
-1.623940513,14.80387341
-1.618250634,14.81209686
-1.612569769,14.82032655
-1.606897927,14.82856246
-1.601235114,14.83680458
-1.595581336,14.8450529
-1.589936602,14.85330741
-1.584300917,14.86156811
-1.578674288,14.86983497
-1.573056722,14.87810799
-1.567448225,14.88638717
-1.561848805,14.89467249
-1.556258469,14.90296394
-1.550677222,14.91126151
-1.545105071,14.91956519
-1.539542024,14.92787497
-1.533988087,14.93619085
-1.528443267,14.9445128
-1.52290757,14.95284083
-1.517381002,14.96117492
-1.511863572,14.96951506
-1.506355284,14.97786124
-1.500856146,14.98621346
-1.495366165,14.99457169
-1.489885347,15.00293594
-1.484413698,15.01130619
-1.478951226,15.01968243
-1.473497936,15.02806465
-1.468053835,15.03645284
-1.46261893,15.04484699
-1.457193228,15.05324709
-1.451776734,15.06165314
-1.446369456,15.07006511
-1.4409714,15.07848301
-1.435582572,15.08690682
-1.430202979,15.09533653
-1.424832627,15.10377212
-1.419471522,15.1122136
-1.414119672,15.12066095
-1.408777083,15.12911416
-1.40344376,15.13757322
-1.398119711,15.14603811
-1.392804942,15.15450884
-1.387499459,15.16298539
-1.382203268,15.17146774
-1.376916376,15.1799559
-1.37163879,15.18844984
-1.366370515,15.19694956
-1.361111558,15.20545505
-1.355861926,15.2139663
-1.350621623,15.2224833
-1.345390658,15.23100603
-1.340169036,15.23953449
-1.334956763,15.24806867
-1.329753846,15.25660855
-1.324560291,15.26515414
-1.319376104,15.27370541
-1.314201291,15.28226235
-1.309035859,15.29082496
-1.303879814,15.29939323
-1.298733161,15.30796714
-1.293595908,15.31654669
-1.28846806,15.32513186
-1.283349624,15.33372264
-1.278240605,15.34231903
-1.27314101,15.35092102
-1.268050845,15.35952858
-1.262970116,15.36814172
-1.257898829,15.37676043
-1.25283699,15.38538468
-1.247784605,15.39401448
-1.242741681,15.40264981
-1.237708224,15.41129066
-1.232684238,15.41993702
-1.227669731,15.42858888
-1.222664709,15.43724623
-1.217669177,15.44590906
-1.212683142,15.45457736
-1.207706609,15.46325112
-1.202739585,15.47193033
-1.197782075,15.48061498
-1.192834085,15.48930505
-1.187895622,15.49800055
-1.182966691,15.50670144
-1.178047298,15.51540774
-1.17313745,15.52411942
-1.168237151,15.53283647
-1.163346408,15.5415589
-1.158465227,15.55028667
-1.153593614,15.55901979
-1.148731574,15.56775824
-1.143879113,15.57650202
-1.139036238,15.58525111
-1.134202953,15.5940055
-1.129379266,15.60276518
-1.12456518,15.61153014
-1.119760703,15.62030038
-1.114965841,15.62907587
-1.110180598,15.63785661
-1.10540498,15.64664259
-1.100638994,15.6554338
-1.095882645,15.66423023
-1.091135939,15.67303186
-1.086398881,15.68183869
-1.081671478,15.69065071
-1.076953734,15.6994679
-1.072245656,15.70829026
-1.067547249,15.71711777
-1.062858519,15.72595043
-1.058179471,15.73478822
-1.053510111,15.74363113
-1.048850445,15.75247915
-1.044200478,15.76133227
-1.039560216,15.77019049
-1.034929665,15.77905378
-1.030308829,15.78792215
-1.025697715,15.79679557
-1.021096328,15.80567404
-1.016504674,15.81455754
-1.011922758,15.82344608
-1.007350585,15.83233963
-1.002788161,15.84123818
-0.998235492,15.85014173
-0.993692583,15.85905027
-0.98915944,15.86796377
-0.984636068,15.87688224
-0.980122471,15.88580566
-0.975618657,15.89473402
-0.97112463,15.90366732
-0.966640395,15.91260553
-0.962165959,15.92154865
-0.957701326,15.93049667
-0.953246501,15.93944957
-0.948801491,15.94840736
-0.9443663,15.95737001
-0.939940934,15.96633751
-0.935525398,15.97530986
-0.931119697,15.98428704
-0.926723837,15.99326904
-0.922337823,16.00225586
-0.91796166,16.01124748
-0.913595353,16.02024389
-0.909238908,16.02924507
-0.90489233,16.03825103
-0.900555625,16.04726174
-0.896228796,16.05627721
-0.89191185,16.0652974
-0.887604792,16.07432233
-0.883307627,16.08335197
-0.87902036,16.09238631
-0.874742996,16.10142534
-0.87047554,16.11046906
-0.866217998,16.11951745
-0.861970375,16.12857049
-0.857732675,16.13762819
-0.853504904,16.14669053
-0.849287067,16.15575749
-0.845079169,16.16482907
-0.840881215,16.17390526
-0.836693209,16.18298604
-0.832515158,16.19207141
-0.828347066,16.20116135
-0.824188938,16.21025585
-0.820040779,16.2193549
-0.815902595,16.2284585
-0.811774389,16.23756662
-0.807656167,16.24667926
-0.803547934,16.25579641
-0.799449695,16.26491806
-0.795361455,16.27404419
-0.791283218,16.2831748
-0.78721499,16.29230987
-0.783156776,16.30144939
-0.779108579,16.31059335
-0.775070406,16.31974175
-0.771042262,16.32889457
-0.76702415,16.33805179
-0.763016075,16.34721341
-0.759018044,16.35637942
-0.755030059,16.36554981
-0.751052127,16.37472456
-0.747084252,16.38390366
-0.743126438,16.39308711
-0.739178691,16.40227489
-0.735241015,16.41146699
-0.731313414,16.4206634
-0.727395895,16.42986411
-0.723488461,16.4390691
-0.719591116,16.44827838
-0.715703867,16.45749191
-0.711826717,16.46670971
-0.70795967,16.47593174
-0.704102733,16.48515801
-0.700255909,16.4943885
-0.696419202,16.5036232
-0.692592619,16.5128621
-0.688776162,16.52210518
-0.684969837,16.53135245
-0.681173648,16.54060388
-0.6773876,16.54985946
-0.673611698,16.55911919
-0.669845945,16.56838305
-0.666090347,16.57765103
-0.662344908,16.58692312
-0.658609632,16.59619931
-0.654884524,16.60547959
-0.651169589,16.61476394
-0.64746483,16.62405236
-0.643770253,16.63334484
-0.640085862,16.64264136
-0.63641166,16.65194191
-0.632747654,16.66124648
-0.629093846,16.67055506
-0.625450242,16.67986764
-0.621816845,16.6891842
-0.61819366,16.69850475
-0.614580692,16.70782926
-0.610977945,16.71715772
-0.607385423,16.72649012
-0.60380313,16.73582646
-0.600231072,16.74516671
-0.596669251,16.75451088
-0.593117672,16.76385894
-0.58957634,16.77321089
-0.586045259,16.78256672
-0.582524433,16.79192641
-0.579013866,16.80128995
-0.575513563,16.81065733
-0.572023528,16.82002854
-0.568543764,16.82940358
-0.565074277,16.83878242
-0.561615069,16.84816505
-0.558166147,16.85755148
-0.554727512,16.86694167
-0.551299171,16.87633563
-0.547881126,16.88573334
-0.544473382,16.89513479
-0.541075943,16.90453997
-0.537688814,16.91394887
-0.534311997,16.92336147
-0.530945498,16.93277777
-0.52758932,16.94219775
-0.524243467,16.95162141
-0.520907943,16.96104872
-0.517582753,16.97047969
-0.5142679,16.97991429
-0.510963388,16.98935252
-0.507669222,16.99879437
-0.504385405,17.00823982
-0.501111941,17.01768886
-0.497848834,17.02714148
-0.494596088,17.03659768
-0.491353707,17.04605743
-0.488121694,17.05552074
-0.484900055,17.06498758
-0.481688792,17.07445794
-0.478487909,17.08393181
-0.475297411,17.09340919
-0.4721173,17.10289006
-0.468947582,17.11237441
-0.465788259,17.12186223
-0.462639336,17.1313535
-0.459500816,17.14084822
-0.456372703,17.15034637
-0.453255001,17.15984795
-0.450147714,17.16935293
-0.447050844,17.17886132
-0.443964397,17.18837309
-0.440888376,17.19788824
-0.437822784,17.20740676
-0.434767625,17.21692863
-0.431722902,17.22645384
-0.428688621,17.23598238
-0.425664783,17.24551424
-0.422651393,17.25504941
-0.419648454,17.26458788
-0.41665597,17.27412963
-0.413673945,17.28367466
-0.410702381,17.29322295
-0.407741284,17.30277449
-0.404790656,17.31232926
-0.4018505,17.32188727
-0.398920821,17.33144849
-0.396001621,17.34101292
-0.393092905,17.35058054
-0.390194675,17.36015134
-0.387306936,17.36972531
-0.384429691,17.37930245
-0.381562943,17.38888272
-0.378706695,17.39846614
-0.375860952,17.40805268
-0.373025716,17.41764233
-0.370200991,17.42723508
-0.36738678,17.43683093
-0.364583087,17.44642985
-0.361789915,17.45603184
-0.359007268,17.46563688
-0.356235148,17.47524497
-0.353473559,17.48485609
-0.350722505,17.49447023
-0.347981988,17.50408738
-0.345252013,17.51370752
-0.342532581,17.52333066
-0.339823697,17.53295676
-0.337125364,17.54258583
-0.334437585,17.55221785
-0.331760363,17.56185282
-0.329093702,17.5714907
-0.326437604,17.58113151
-0.323792074,17.59077522
-0.321157113,17.60042183
-0.318532725,17.61007131
-0.315918914,17.61972367
-0.313315682,17.62937888
-0.310723033,17.63903694
-0.30814097,17.64869784
-0.305569495,17.65836156
-0.303008612,17.6680281
-0.300458325,17.67769743
-0.297918635,17.68736955
-0.295389547,17.69704445
-0.292871062,17.70672212
-0.290363185,17.71640254
-0.287865918,17.7260857
-0.285379265,17.7357716
-0.282903227,17.74546021
-0.280437808,17.75515153
-0.277983012,17.76484555
-0.275538841,17.77454225
-0.273105297,17.78424163
-0.270682385,17.79394366
-0.268270106,17.80364834
-0.265868465,17.81335567
-0.263477462,17.82306562
-0.261097103,17.83277818
-0.258727388,17.84249334
-0.256368322,17.8522111
-0.254019906,17.86193144
-0.251682145,17.87165434
-0.24935504,17.8813798
-0.247038595,17.89110781
-0.244732812,17.90083834
-0.242437693,17.9105714
-0.240153243,17.92030697
-0.237879463,17.93004503
-0.235616356,17.93978558
-0.233363926,17.94952861
-0.231122173,17.9592741
-0.228891103,17.96902204
-0.226670716,17.97877242
-0.224461016,17.98852522
-0.222262005,17.99828044
-0.220073686,18.00803807
-0.217896062,18.01779808
-0.215729135,18.02756048
-0.213572907,18.03732525
-0.211427383,18.04709237
-0.209292563,18.05686184
-0.207168451,18.06663365
-0.205055048,18.07640777
-0.202952359,18.08618421
-0.200860384,18.09596294
-0.198779128,18.10574396
-0.196708591,18.11552726
-0.194648777,18.12531282
-0.192599689,18.13510063
-0.190561328,18.14489068
-0.188533696,18.15468295
-0.186516798,18.16447745
-0.184510634,18.17427414
-0.182515208,18.18407304
-0.180530521,18.19387411
-0.178556576,18.20367735
-0.176593376,18.21348275
-0.174640923,18.22329029
-0.172699219,18.23309997
-0.170768266,18.24291177
-0.168848067,18.25272568
-0.166938625,18.26254169
-0.16503994,18.27235978
-0.163152017,18.28217995
-0.161274856,18.29200218
-0.15940846,18.30182647
-0.157552832,18.31165279
-0.155707974,18.32148114
-0.153873888,18.33131151
-0.152050575,18.34114388
-0.150238039,18.35097824
-0.148436282,18.36081459
-0.146645305,18.3706529
-0.144865111,18.38049317
-0.143095702,18.39033538
-0.14133708,18.40017953
-0.139589247,18.4100256
-0.137852205,18.41987358
-0.136125957,18.42972345
-0.134410504,18.43957522
-0.132705848,18.44942885
-0.131011992,18.45928435
-0.129328938,18.4691417
-0.127656687,18.47900089
-0.125995242,18.4888619
-0.124344604,18.49872473
-0.122704776,18.50858936
-0.12107576,18.51845578
-0.119457556,18.52832398
-0.117850169,18.53819395
-0.116253599,18.54806568
-0.114667848,18.55793915
-0.113092918,18.56781435
-0.111528811,18.57769127
-0.10997553,18.5875699
-0.108433075,18.59745022
-0.106901448,18.60733223
-0.105380653,18.61721591
-0.103870689,18.62710126
-0.10237156,18.63698825
-0.100883267,18.64687688
-0.099405812,18.65676713
-0.097939196,18.666659
-0.096483421,18.67655246
-0.095038489,18.68644752
-0.093604402,18.69634416
-0.092181162,18.70624236
-0.09076877,18.71614211
-0.089367227,18.72604341
-0.087976537,18.73594623
-0.086596699,18.74585058
-0.085227717,18.75575643
-0.08386959,18.76566377
-0.082522323,18.7755726
-0.081185915,18.7854829
-0.079860368,18.79539466
-0.078545684,18.80530786
-0.077241865,18.8152225
-0.075948912,18.82513856
-0.074666827,18.83505603
-0.073395611,18.8449749
-0.072135265,18.85489516
-0.070885792,18.86481679
-0.069647193,18.87473979
-0.068419469,18.88466414
-0.067202622,18.89458982
-0.065996653,18.90451684
-0.064801563,18.91444517
-0.063617355,18.9243748
-0.062444029,18.93430573
-0.061281587,18.94423794
